product_id,product_name,category,supplier_id,unit_cost,status,brand,list_price
7520,public_frozen_foods,snacks,1250,10.15,backordered,hall_ferguson_and_mcdonald,17.35
7521,itself_bakery,beverages,1326,8.52,backordered,hoffman_plc,12.62
7522,mrs_frozen_foods,produce,1585,6.83,backordered,rodriguez_group,9.63
7523,suddenly_beverages,snacks,919,15.47,backordered,hoover_edwards_and_henderson,20.82
7524,of_dairy,beverages,1833,9.75,backordered,miller_llc,17.52
7525,most_bakery,snacks,1201,5.47,discontinued,norris_ltd,9.11
7526,pretty_bakery,beverages,41,13.37,active,lewis_jenkins,18.89
7527,fund_dairy,beverages,338,14.45,backordered,hobbs_barron,25.88
7528,first_bakery,dairy,1922,15.22,discontinued,johnson_group,23.01
7529,bring_frozen_foods,bakery,710,1.34,active,brooks_group,1.61
7530,of_produce,snacks,1032,3.173830508474576,discontinued,howard_richardson,5.26
7531,read_bakery,snacks,1509,9.33,discontinued,baxter_nelson,14.89
7532,mr_produce,beverages,1939,16.89,active,waller_garcia,23.45
7533,about_snacks,dairy,595,10.93,active,harvey_cruz,15.51
7534,floor_bakery,produce,1300,19.79,discontinued,walker_fritz,34.37
7535,offer_beverages,bakery,572,11.4,active,hicks_garcia_and_mueller,17.97
7536,third_snacks,dairy,1026,3.59,backordered,gonzalez_and_sons,5.33
7537,popular_beverages,bakery,978,10.36,backordered,grimes_llc,17.55
7538,training_dairy,beverages,1705,7.03,backordered,ross_webb,10.55
7539,central_dairy,frozen_foods,1586,19.35,active,jacobs_inc,26.47
7540,activity_beverages,bakery,323,15.05,backordered,crawford_ltd,19.99
7541,strong_frozen_foods,snacks,127,18.71,backordered,long_ramos,31.56
7542,account_snacks,bakery,1670,9.47,active,reynolds_floyd_and_murray,12.93
7543,real_dairy,produce,1722,2.55,active,lopez_llc,3.22
7544,main_bakery,produce,75,3.06,backordered,pham_johnson_and_morgan,3.73
7545,stand_bakery,snacks,194,11.73,backordered,tucker_parks,20.19
7546,staff_produce,dairy,778,7.21,backordered,dunlap_plc,11.58
7547,upon_dairy,produce,252,10.97,discontinued,conley_hall_and_white,18.37
7548,born_snacks,beverages,1020,11.5,discontinued,wilkinson_hardy_and_walker,19.31
7549,perform_dairy,beverages,447,16.74,discontinued,boyd_brooks,25.01
7550,better_dairy,frozen_foods,774,17.61,discontinued,weeks_llc,24.4
7551,visit_frozen_foods,beverages,1711,2.3,backordered,clark_miller_and_fernandez,4.07
7552,fine_beverages,snacks,1788,11.49,backordered,lee_group,19.27
7553,leg_snacks,snacks,988,8.82,discontinued,young_patterson_and_swanson,15.74
7554,floor_frozen_foods,bakery,273,13.12,backordered,nguyen_inc,22.81
7555,daughter_produce,snacks,1665,15.01,discontinued,unknown,23.54
7556,piece_frozen_foods,beverages,682,11.96,backordered,green_ltd,17.83
7557,important_dairy,frozen_foods,1951,3.23,backordered,martin_perez,5.4
7558,less_beverages,bakery,62,7.87,active,unknown,12.5
7559,service_produce,beverages,1943,13.59,backordered,sanchez_ltd,19.09
7560,approach_beverages,produce,1220,9.965,backordered,lee_foley_and_moody,11.59
7561,brother_bakery,snacks,1060,5.97,active,chase_plc,7.93
7562,us_produce,beverages,308,14.87,discontinued,scott_inc,20.32
7563,hard_snacks,snacks,1608,0.84,discontinued,davidson_group,1.17
7564,road_beverages,frozen_foods,1452,5.21,backordered,martin_barton,9.19
7565,start_snacks,produce,1977,1.26,active,hamilton_yates,1.79
7566,top_produce,beverages,1016,15.44,active,price_mcclain_and_cain,22.02
7567,thought_produce,dairy,1755,8.38,discontinued,johnson_guerra,14.61
7568,its_produce,frozen_foods,1105,3.97,backordered,rogers_bean,6.14
7569,plan_beverages,frozen_foods,1658,17.19,backordered,grant_andrews_and_vaughn,30.35
7570,important_snacks,produce,533,3.96,discontinued,ortiz_inc,5.2
7571,remain_frozen_foods,bakery,1029,18.54,discontinued,snyder_cook_and_chan,24.13
7572,condition_snacks,beverages,78,17.71,active,flores_joseph_and_silva,29.0
7573,past_dairy,dairy,1847,10.391426478449386,backordered,collier_patterson,10.3
7574,that_beverages,bakery,1465,12.6,discontinued,griffin_rivera,15.79
7575,call_bakery,dairy,884,17.21,discontinued,kirby_wilson,20.79
7576,affect_snacks,frozen_foods,1123,7.51,active,russell_reeves,13.01
7577,become_produce,snacks,1712,6.22,backordered,hernandez_baker_and_reyes,10.6
7578,little_bakery,beverages,1431,1.26,backordered,taylor_boyer_and_collins,2.05
7579,recently_beverages,produce,944,2.0202830514325165,active,jensen_myers_and_stevens,3.23
7580,which_beverages,snacks,720,3.26,backordered,johnson_miller,4.17
7581,heavy_snacks,dairy,300,10.19,active,rivera_keller,13.87
7582,price_frozen_foods,snacks,925,5.42,discontinued,smith_scott_and_brewer,8.9
7583,build_bakery,dairy,1524,8.27,active,taylor_marshall_and_suarez,13.09
7584,series_dairy,produce,43,10.63,backordered,calhoun_ltd,16.26
7585,nearly_bakery,snacks,221,4.45,active,moore_chan,7.12
7586,message_beverages,snacks,1737,3.06,active,harris_ltd,4.08
7587,product_bakery,produce,1156,18.17,backordered,davidson_lowe,23.72
7588,security_snacks,frozen_foods,1512,14.18,discontinued,eaton_rojas_and_peters,20.08
7589,usually_produce,bakery,1711,13.78,discontinued,gallegos_plc,23.91
7590,evening_frozen_foods,snacks,1876,18.54,backordered,herrera_inc,26.33
7591,later_dairy,snacks,943,6.1,backordered,gates_shaw,10.16
7592,arrive_beverages,dairy,137,13.04,active,thompson_roberts_and_mitchell,21.82
7593,opportunity_produce,beverages,836,102.86392314004796,backordered,cruz_inc,19.47
7594,result_bakery,snacks,719,3.38,backordered,gallegos_llc,0.8561375119043675
7595,example_dairy,frozen_foods,660,16.54,backordered,oneal_dudley,21.45
7596,production_bakery,bakery,310,14.83,active,montes_group,20.05
7597,purpose_beverages,beverages,1799,17.1,discontinued,thomas_myers,2.46
7598,environment_produce,snacks,301,16.35,active,tate_and_sons,23.36
7599,table_snacks,dairy,576,19.37,active,scott_ford,34.43
7600,discover_produce,bakery,1250,4.18,discontinued,wells_wang_and_black,7.48
7601,use_frozen_foods,snacks,1444,6.58,discontinued,tapia_medina,8.64
7602,range_bakery,beverages,1885,8.53,backordered,jones_evans,15.18
7603,bed_beverages,beverages,1720,18.64,discontinued,woods_ellison,25.57
7604,technology_beverages,frozen_foods,414,13.61,active,jones_mitchell_and_johnson,19.43
7605,executive_dairy,frozen_foods,736,9.97,discontinued,woodward_oneal_and_rice,16.75
7606,follow_beverages,snacks,578,9.33,discontinued,gardner_hall_and_davis,12.04
7607,interest_dairy,dairy,1001,11.21292264342136,backordered,ashley_ltd,2.97
7608,budget_dairy,snacks,1148,18.23,discontinued,gonzalez_wilson,23.66
7609,arm_frozen_foods,snacks,200,10.58,backordered,unknown,18.66
7610,social_produce,bakery,8,10.15,active,williams_hill,14.32
7611,strong_bakery,snacks,541,10.97,discontinued,lowery_and_sons,17.24
7612,meet_bakery,dairy,1992,15.51,active,lawson_inc,25.29
7613,look_snacks,beverages,298,10.9,discontinued,andrews_horn,14.33
7614,point_beverages,snacks,1834,5.63,discontinued,rodgers_guzman,7.85
7615,between_snacks,bakery,317,1.55,discontinued,brown_moore,0.3920247965918607
7616,economic_dairy,produce,1872,14.07,active,cooley_group,24.55
7617,risk_dairy,frozen_foods,1965,18.35,active,hawkins_vega,23.94
7618,break_dairy,beverages,93,72.8,active,mccoy_plc,10.23
7619,recognize_frozen_foods,frozen_foods,672,14.78,active,gomez_vega,24.0
7620,amount_produce,bakery,1868,10.82,discontinued,unknown,16.88
7621,dream_bakery,bakery,58,8.21,active,fox_burnett,12.85
7622,relate_beverages,frozen_foods,83,10.665,active,thomas_joseph_and_douglas,23.54
7623,everyone_dairy,frozen_foods,1560,15.31,discontinued,jenkins_campbell_and_anderson,26.89
7624,affect_beverages,beverages,1848,19.48,backordered,nelson_hicks_and_rogers,23.46
7625,several_bakery,produce,1736,8.46,backordered,rhodes_zimmerman,14.81
7626,each_produce,beverages,1446,18.78,backordered,miller_garcia,32.73
7627,audience_produce,frozen_foods,831,4.39,discontinued,clark_llc,57.7
7628,article_snacks,beverages,1940,4.13,backordered,white_harper,6.26
7629,time_beverages,beverages,1617,6.19,active,carpenter_perez_and_rodgers,10.85
7630,head_bakery,bakery,1832,7.98,backordered,garcia_cross_and_moody,9.78
7631,responsibility_snacks,frozen_foods,547,12.15,discontinued,jones_ltd,21.85
7632,movie_snacks,bakery,1228,13.25,backordered,gould_cobb_and_cunningham,16.73
7633,teach_frozen_foods,frozen_foods,2000,13.52,backordered,mccormick_group,20.6
7634,purpose_produce,beverages,61,2.06,discontinued,perry_reyes,3.01
7635,edge_beverages,bakery,1995,10.44,backordered,day_and_sons,13.75
7636,easy_beverages,beverages,1416,8.08,active,howard_ltd,12.55
7637,seek_produce,dairy,1751,6.08,discontinued,sanchez_and_sons,79.3
7638,face_bakery,snacks,435,13.51,backordered,unknown,24.01
7639,fund_beverages,produce,62,9.53,discontinued,taylor_melendez,13.16
7640,bill_bakery,snacks,1020,8.71,active,ray_ltd,12.62
7641,himself_dairy,snacks,178,0.98,active,ford_mcclure_and_mora,1.2
7642,good_bakery,dairy,913,17.76,discontinued,hunt_mendez,23.97
7643,manager_dairy,snacks,1047,12.72,backordered,smith_rogers_and_daniel,22.22
7644,establish_snacks,dairy,662,11.2,active,burnett_estrada,14.95
7645,land_snacks,produce,626,7.96,backordered,baker_mathews,11.18
7646,their_frozen_foods,bakery,143,19.97,backordered,davis_clark_and_costa,24.4
7647,suddenly_dairy,snacks,660,16.04,discontinued,rollins_ltd,20.38
7648,loss_bakery,produce,643,6.23,backordered,smith_scott,7.59
7649,term_dairy,dairy,1889,14.15,discontinued,parker_llc,23.13
7650,affect_beverages,frozen_foods,810,5.97,discontinued,jenkins_llc,9.61
7651,beautiful_beverages,frozen_foods,559,17.73,active,williams_webb_and_martinez,23.32
7652,assume_dairy,frozen_foods,1713,9.6,discontinued,taylor_walker,15.09
7653,project_snacks,frozen_foods,1582,4.71,discontinued,johnson_moreno,5.68
7654,his_snacks,frozen_foods,964,7.43,backordered,johnson_harrington_and_garcia,11.56
7655,hard_snacks,snacks,1825,8.32,active,jacobson_hardin_and_carter,14.8
7656,ball_produce,beverages,990,18.25,backordered,fuller_merritt_and_fischer,27.18
7657,specific_snacks,produce,392,16.58,active,hall_group,20.57
7658,dinner_bakery,dairy,1978,2.26,backordered,gray_ltd,3.62
7659,central_dairy,produce,1838,2.02,backordered,griffith_ltd,2.77
7660,second_bakery,frozen_foods,1452,11.14,active,riggs_patterson_and_williams,18.0
7661,design_beverages,produce,953,13.41,backordered,brooks_plc,20.17
7662,current_dairy,beverages,1211,10.15,backordered,miller_sanders,14.69
7663,artist_frozen_foods,frozen_foods,554,14.87,backordered,beard_schmitt_and_adams,20.26
7664,want_bakery,bakery,1448,13.51,active,ramirez_hall_and_campbell,23.41
7665,without_bakery,produce,7,14.58,discontinued,hartman_plc,17.83
7666,step_dairy,bakery,191,13.29,active,walker_group,17.95
7667,however_frozen_foods,snacks,861,18.53,backordered,unknown,32.76
7668,make_produce,beverages,857,9.96,discontinued,campbell_rogers_and_reed,13.68
7669,lead_beverages,dairy,1452,8.53,backordered,olsen_plc,11.64
7670,beat_bakery,snacks,1101,4.9,backordered,kelley_ltd,8.09
7671,protect_beverages,bakery,1979,19.76,active,allison_ortega,24.29
7672,any_bakery,dairy,1553,1.88,backordered,gilbert_llc,2.52
7673,institution_frozen_foods,snacks,858,10.84,backordered,barnett_ltd,16.57
7674,speech_dairy,snacks,377,16.46,active,morris_campbell,21.79
7675,social_dairy,snacks,712,4.17,backordered,gray_blevins,6.98
7676,young_bakery,produce,1219,0.64,discontinued,diaz_llc,1.07
7677,arrive_snacks,snacks,321,8.25,discontinued,williams_and_sons,14.17
7678,bit_produce,dairy,1352,10.59,active,reynolds_inc,18.27
7679,always_bakery,frozen_foods,303,9.73,backordered,watkins_ltd,13.42
7680,city_dairy,beverages,647,9.28,backordered,wilson_and_sons,11.15
7681,financial_dairy,beverages,701,17.15,active,clark_davis_and_boone,24.61
7682,rich_bakery,dairy,909,17.46,backordered,mcdonald_jackson,23.22
7683,determine_dairy,bakery,302,6.05,backordered,unknown,10.33
7684,accept_beverages,dairy,452,11.52,backordered,mcconnell_russell,19.14
7685,idea_frozen_foods,frozen_foods,1849,2.04,active,sutton_marshall_and_hansen,2.55
7686,gas_beverages,frozen_foods,443,3.51,active,unknown,5.76
7687,seven_frozen_foods,beverages,573,19.28,discontinued,freeman_campbell_and_nelson,32.4
7688,represent_dairy,dairy,1039,16.48,backordered,rodriguez_ltd,26.18
7689,purpose_produce,produce,745,11.41,active,bartlett_and_sons,17.34
7690,world_bakery,produce,1794,6.63,backordered,walsh_smith,11.3
7691,management_snacks,frozen_foods,1434,13.37,discontinued,brown_anderson_and_wood,23.98
7692,quickly_dairy,dairy,512,18.65,backordered,morris_martin,23.43
7693,agree_frozen_foods,dairy,1690,9.03,discontinued,reed_gardner_and_smith,11.39
7694,deep_dairy,dairy,1255,10.391426478449386,active,macdonald_taylor,15.26
7695,ask_snacks,frozen_foods,648,11.01,discontinued,summers_huynh,14.92
7696,though_frozen_foods,dairy,714,16.76,discontinued,unknown,23.88
7697,entire_dairy,snacks,366,9.84,discontinued,olson_group,14.99
7698,yourself_snacks,snacks,529,9.76,discontinued,price_miller_and_hayes,15.26
7699,war_frozen_foods,frozen_foods,1238,17.57,backordered,diaz_group,30.78
7700,water_frozen_foods,bakery,1096,18.77,discontinued,stewart_matthews,28.76
7701,throw_beverages,beverages,1568,17.25,active,unknown,23.85
7702,fast_beverages,bakery,1055,19.27,active,boone_ross_and_becker,24.38
7703,accept_produce,snacks,1815,10.13,active,tran_alvarado,13.7
7704,surface_snacks,beverages,1369,15.68,backordered,wright_ltd,27.67
7705,clearly_beverages,produce,193,4.59,discontinued,melton_walsh_and_rodriguez,5.94
7706,responsibility_bakery,snacks,388,7.99,active,fischer_young_and_king,12.13
7707,old_bakery,produce,573,9.28,backordered,hartman_nelson_and_santos,11.56
7708,wait_beverages,snacks,337,4.8,active,vance_stanley_and_fletcher,5.8
7709,throughout_frozen_foods,frozen_foods,28,2.0,backordered,atkinson_torres,3.21
7710,natural_snacks,beverages,340,18.83,active,kim_armstrong_and_black,29.23
7711,cause_beverages,snacks,447,7.49,active,powell_plc,12.69
7712,research_frozen_foods,bakery,1578,0.67,discontinued,west_navarro,1.1
7713,respond_produce,bakery,1832,3.27,discontinued,costa_ltd,4.8
7714,describe_frozen_foods,frozen_foods,1026,4.88,active,waters_group,8.01
7715,deal_snacks,snacks,28,12.970503282275711,active,vargas_carlson,16.96
7716,require_beverages,produce,182,3.23,discontinued,simmons_llc,4.34
7717,during_beverages,produce,824,15.33,active,navarro_group,20.57
7718,first_dairy,snacks,553,10.97,active,newton_thompson,17.99
7719,travel_dairy,bakery,607,10.72,backordered,green_and_sons,13.17
7720,up_beverages,snacks,486,10.62,active,oneal_gardner_and_terry,19.07
7721,hotel_frozen_foods,dairy,232,6.99,backordered,gordon_ltd,11.15
7722,lay_snacks,dairy,947,4.76,backordered,chambers_martin_and_wilson,7.03
7723,size_produce,produce,287,6.3,discontinued,allen_walker_and_combs,7.95
7724,peace_frozen_foods,beverages,26,14.15,active,duarte_ltd,24.59
7725,allow_dairy,beverages,1832,2.15,discontinued,liu_inc,3.44
7726,likely_produce,beverages,1185,17.75,active,henderson_llc,27.47
7727,area_snacks,dairy,1921,16.03,backordered,long_barrera,21.71
7728,wind_snacks,frozen_foods,1673,10.16,backordered,unknown,18.13
7729,light_frozen_foods,snacks,997,16.13,backordered,leonard_chavez_and_turner,22.28
7730,professional_snacks,snacks,1219,13.82,active,davis_parker,23.43
7731,however_frozen_foods,produce,1927,9.7,discontinued,robinson_mosley_and_martinez,17.3
7732,song_beverages,frozen_foods,1685,18.11,backordered,george_farley_and_baker,23.47
7733,everything_snacks,frozen_foods,1037,1.5,backordered,wagner_group,2.21
7734,appear_beverages,bakery,655,7.67,discontinued,morrow_hunter,9.28
7735,history_dairy,dairy,1635,4.61,discontinued,church_gallegos,5.91
7736,learn_dairy,beverages,1474,10.44,active,williams_diaz,4.5
7737,might_produce,bakery,469,0.67,discontinued,joseph_bradford,1.02
7738,wife_dairy,snacks,222,14.53,discontinued,bishop_morrow_and_sims,22.35
7739,stop_dairy,snacks,777,9.8,discontinued,preston_cummings_and_lopez,14.99
7740,peace_snacks,produce,40,3.68,backordered,lopez_miranda_and_ferguson,5.03
7741,anyone_snacks,beverages,1981,6.23,backordered,morgan_llc,8.03
7742,cell_produce,frozen_foods,1603,10.65,backordered,thomas_and_sons,171.5
7743,across_bakery,beverages,1791,2.57,active,griffith_campos,3.62
7744,its_dairy,snacks,1071,14.48,discontinued,joseph_inc,24.69
7745,my_snacks,frozen_foods,647,13.72,backordered,buckley_carter_and_brooks,17.94
7746,team_snacks,frozen_foods,412,8.71,active,park_plc,11.57
7747,most_snacks,bakery,1161,0.99,backordered,mcgee_rivera_and_harrison,1.41
7748,simply_bakery,frozen_foods,604,8.54,backordered,lewis_miller,11.7
7749,practice_bakery,beverages,1934,6.3,active,wright_anderson,10.28
7750,child_beverages,dairy,1832,19.34,active,levine_allen_and_peters,28.81
7751,vote_bakery,dairy,979,14.4,discontinued,hall_jones_and_baldwin,20.41
7752,often_dairy,produce,812,5.87,active,carter_llc,8.87
7753,service_dairy,snacks,209,4.11,backordered,carney_plc,6.15
7754,bed_snacks,produce,1886,14.6,discontinued,lane_martin_and_rose,20.75
7755,require_dairy,beverages,1515,6.76,active,wagner_brown,11.34
7756,rather_produce,snacks,1038,5.04,active,williams_ltd,7.73
7757,people_produce,beverages,1840,3.48,discontinued,randall_plc,5.4
7758,agreement_produce,dairy,1027,11.17,discontinued,cooper_walker_and_gonzalez,19.52
7759,positive_dairy,produce,411,9.11,backordered,vargas_morris_and_reeves,16.36
7760,nation_beverages,produce,937,13.46,active,higgins_ruiz_and_jensen,20.12
7761,president_dairy,dairy,932,13.97,discontinued,williams_powell,24.16
7762,particularly_beverages,snacks,420,8.49,backordered,torres_solomon_and_schneider,14.63
7763,later_produce,bakery,1998,5.78,discontinued,santana_llc,7.91
7764,control_bakery,frozen_foods,874,14.42,discontinued,villarreal_llc,23.67
7765,sister_dairy,bakery,992,1.86,active,hardin_mcclure_and_yoder,23.0
7766,single_frozen_foods,dairy,271,18.31,discontinued,davis_llc,29.73
7767,long_beverages,frozen_foods,1333,8.52,discontinued,green_garcia_and_campbell,13.58
7768,consumer_produce,beverages,1462,15.8,backordered,hall_coleman_and_cooper,26.84
7769,yet_bakery,dairy,1924,3.9,active,harrell_duncan,6.77
7770,step_snacks,dairy,786,10.391426478449386,discontinued,willis_navarro_and_conley,24.86
7771,try_snacks,snacks,686,8.85,discontinued,caldwell_llc,14.37
7772,art_frozen_foods,dairy,1319,7.93,active,kidd_and_sons,11.71
7773,a_snacks,beverages,1335,5.54,discontinued,chan_rice,7.98
7774,assume_frozen_foods,produce,1241,4.53,active,davenport_burns,6.52
7775,lawyer_bakery,dairy,918,18.26,active,caldwell_bailey_and_rios,26.29
7776,behavior_bakery,beverages,1746,11.89,discontinued,stephens_newman,15.39
7777,despite_produce,dairy,1302,6.48,backordered,keller_bates_and_jones,10.87
7778,anyone_frozen_foods,snacks,1101,10.27,backordered,oconnor_llc,15.16
7779,side_produce,produce,1037,2.98,discontinued,taylor_inc,4.24
7780,i_frozen_foods,produce,448,11.87,backordered,small_johnson,15.52
7781,put_frozen_foods,produce,935,19.07,backordered,unknown,23.8
7782,partner_snacks,bakery,1181,16.69,discontinued,schneider_gonzalez,24.94
7783,condition_beverages,dairy,1886,2.43,backordered,mercado_and_sons,3.41
7784,political_frozen_foods,frozen_foods,511,5.82,active,unknown,8.95
7785,social_produce,bakery,353,16.19,active,unknown,25.51
7786,rock_beverages,frozen_foods,1086,86.8,discontinued,martin_wood,13.62
7787,government_dairy,snacks,1236,15.64,backordered,kelly_and_sons,21.41
7788,party_snacks,frozen_foods,1817,16.48,backordered,reed_johns_and_wheeler,24.33
7789,see_frozen_foods,produce,844,13.14,discontinued,graham_and_sons,22.02
7790,score_bakery,dairy,335,11.82,backordered,morrison_wheeler,16.02
7791,mission_beverages,snacks,365,11.34,discontinued,mason_davis,13.64
7792,of_frozen_foods,beverages,966,10.44,backordered,hill_middleton,23.28
7793,sit_bakery,produce,1212,19.17,backordered,yang_ltd,34.45
7794,military_frozen_foods,snacks,1726,3.39,active,fry_brooks,4.97
7795,article_snacks,bakery,267,9.06,active,phillips_sellers_and_gonzales,14.34
7796,fill_snacks,snacks,280,19.83,backordered,hardin_molina_and_arnold,27.57
7797,democrat_frozen_foods,produce,1045,2.84,discontinued,thomas_schultz,3.85
7798,international_produce,bakery,1332,3.15,backordered,cobb_group,4.46
7799,near_frozen_foods,beverages,1473,8.89,discontinued,blair_plc,13.54
7800,thousand_bakery,dairy,1620,9.12,backordered,martin_group,16.39
7801,specific_produce,bakery,768,0.81,discontinued,cobb_martinez,1.05
7802,focus_snacks,frozen_foods,347,12.45,discontinued,harrison_williams_and_johnson,18.27
7803,board_frozen_foods,frozen_foods,1230,8.67,discontinued,mejia_plc,11.12
7804,life_bakery,dairy,169,16.88,discontinued,barnes_johnson_and_phillips,281.3
7805,her_snacks,snacks,1100,4.87,backordered,love_llc,6.21
7806,catch_produce,produce,1119,12.37,active,phillips_and_sons,14.95
7807,week_beverages,bakery,1471,0.54,backordered,taylor_brennan,0.81
7808,believe_bakery,produce,333,14.64,discontinued,barnes_dunn,25.84
7809,ask_produce,bakery,1642,2.27,discontinued,rogers_gay,3.57
7810,media_produce,frozen_foods,920,12.87,discontinued,joseph_simon,161.0
7811,voice_snacks,frozen_foods,1713,17.18,discontinued,howell_hall_and_drake,25.65
7812,near_bakery,dairy,1476,13.16,discontinued,wells_warren_and_medina,21.41
7813,national_beverages,bakery,689,13.54,active,mitchell_and_sons,3.160605676736271
7814,time_snacks,dairy,430,13.17,backordered,anderson_and_sons,17.85
7815,alone_frozen_foods,beverages,1662,17.77,active,thompson_group,26.74
7816,boy_dairy,snacks,1285,16.39,backordered,white_macias_and_stanley,23.39
7817,staff_produce,dairy,318,10.33,discontinued,patrick_marshall,17.5
7818,dog_bakery,beverages,586,3.05,discontinued,diaz_garner,5.18
7819,full_beverages,snacks,358,18.11,backordered,ruiz_garcia_and_hoover,22.22
7820,medical_dairy,produce,548,5.17,active,lee_group,8.95
7821,law_beverages,beverages,1650,12.42579831932773,backordered,miller_group,21.43
7822,final_frozen_foods,beverages,1811,6.14,discontinued,washington_williams,10.81
7823,chance_bakery,snacks,1884,18.86,discontinued,fischer_sanchez_and_alvarez,32.45
7824,policy_produce,dairy,1038,18.48,discontinued,jones_plc,29.11
7825,hospital_snacks,beverages,1591,11.06,backordered,guzman_plc,17.12
7826,eat_snacks,dairy,1911,20.0,active,scott_group,27.64
7827,fast_snacks,bakery,400,11.41,discontinued,diaz_ruiz_and_alexander,17.3
7828,price_bakery,snacks,1421,17.41,active,riley_burton_and_gonzalez,26.07
7829,the_produce,snacks,1529,6.99,discontinued,anderson_dean,12.37
7830,weight_snacks,snacks,1635,2.92,active,lee_plc,3.79
7831,strategy_bakery,produce,1800,3.53,active,hall_chambers,4.84
7832,price_dairy,beverages,594,15.96,discontinued,hester_plc,26.42
7833,green_snacks,beverages,1203,9.35,backordered,watkins_johnston,11.86
7834,single_frozen_foods,snacks,1109,1.79,backordered,dodson_flynn_and_martin,2.98
7835,degree_bakery,snacks,624,3.582892498066512,discontinued,maldonado_inc,6.04
7836,finish_beverages,beverages,1064,16.23,discontinued,patrick_ltd,27.52
7837,the_bakery,dairy,414,19.91,active,underwood_ward,34.25
7838,job_produce,produce,683,3.74,discontinued,montoya_campbell,6.62
7839,available_dairy,frozen_foods,228,13.98,backordered,davis_watson_and_allen,22.87
7840,machine_bakery,snacks,1866,9.93,backordered,craig_strong_and_jones,13.01
7841,accept_dairy,beverages,1435,1.67,backordered,holder_gray_and_murray,2.64
7842,reality_produce,frozen_foods,1187,12.52,discontinued,cook_sellers_and_clements,20.39
7843,big_beverages,frozen_foods,1730,8.15,discontinued,williamson_abbott,13.09
7844,follow_frozen_foods,snacks,1659,19.71,active,unknown,28.07
7845,over_bakery,beverages,149,3.59,active,harmon_cameron,5.02
7846,budget_beverages,frozen_foods,227,5.71,backordered,johnson_moore_and_ramirez,9.35
7847,base_bakery,frozen_foods,109,4.42,backordered,patel_garcia_and_hancock,7.3
7848,congress_produce,frozen_foods,1114,12.38,backordered,massey_brown,19.92
7849,step_frozen_foods,beverages,1995,5.2,active,harper_thompson,6.83
7850,must_bakery,bakery,1720,4.48,backordered,fisher_llc,1.931581530973908
7851,benefit_dairy,bakery,76,15.67,discontinued,moran_ltd,20.04
7852,us_bakery,bakery,1512,15.33,discontinued,reynolds_ltd,27.23
7853,show_produce,frozen_foods,537,8.49,backordered,rocha_davidson_and_chen,15.15
7854,our_snacks,beverages,457,10.68,active,jenkins_moore_and_duke,18.34
7855,situation_dairy,dairy,515,12.12,backordered,holt_and_sons,16.11
7856,network_bakery,beverages,818,102.306960873676,backordered,graham_fox_and_morales,19.5
7857,suddenly_snacks,bakery,1084,5.05,backordered,mosley_parks,7.77
7858,she_snacks,snacks,1154,13.02,discontinued,unknown,22.88
7859,law_frozen_foods,beverages,1089,17.99,active,cook_group,31.34
7860,identify_frozen_foods,snacks,878,1.16,backordered,bailey_plc,1.42
7861,city_frozen_foods,beverages,716,4.76,backordered,mayo_johnson,5.71
7862,event_dairy,frozen_foods,1475,5.15,backordered,curtis_morgan_and_lynch,6.87
7863,city_frozen_foods,beverages,625,10.86,backordered,carter_morris_and_dunn,14.08
7864,that_beverages,beverages,1755,2.99,discontinued,gomez_and_sons,4.99
7865,south_snacks,bakery,646,15.75,backordered,bell_freeman_and_dennis,27.08
7866,parent_bakery,produce,518,17.38,backordered,martin_mcdonald_and_moon,24.6
7867,position_dairy,snacks,126,5.18,discontinued,unknown,8.26
7868,himself_snacks,dairy,548,16.14,active,ray_fritz,19.87
7869,everybody_snacks,frozen_foods,485,11.83,backordered,daniels_and_sons,18.52
7870,different_snacks,produce,830,2.61,active,reilly_wright_and_long,3.17
7871,back_frozen_foods,produce,226,10.12,active,ramos_ltd,17.88
7872,fly_beverages,dairy,1721,11.5,backordered,palmer_colon_and_turner,14.59
7873,newspaper_bakery,produce,1700,18.08,backordered,knight_plc,23.19
7874,office_snacks,bakery,1555,13.08,active,boyer_llc,17.11
7875,administration_frozen_foods,frozen_foods,883,14.75,discontinued,pittman_weeks,17.85
7876,season_dairy,produce,117,17.63,discontinued,lee_jacobs_and_cook,21.35
7877,learn_frozen_foods,produce,622,5.06,active,rivera_inc,6.22
7878,move_produce,bakery,1994,1.31,discontinued,cannon_cannon,2.12
7879,sing_frozen_foods,beverages,1725,4.88,active,scott_costa_and_wolfe,7.56
7880,bar_frozen_foods,dairy,1975,11.13,backordered,dixon_plc,15.53
7881,itself_dairy,beverages,1172,17.6,discontinued,hernandez_group,30.99
7882,down_frozen_foods,snacks,276,11.45,backordered,reed_barrett_and_peterson,17.12
7883,bag_beverages,snacks,84,10.62,discontinued,walters_sims,2.17
7884,population_bakery,beverages,288,1.56,active,holland_simmons,2.08
7885,service_produce,beverages,1119,13.08,discontinued,wilson_nelson,21.66
7886,light_dairy,snacks,1241,9.14,active,simpson_drake_and_small,12.48
7887,although_bakery,dairy,1392,6.59,active,jones_and_sons,9.72
7888,our_beverages,frozen_foods,600,0.82,backordered,unknown,1.41
7889,store_dairy,produce,1989,7.26,active,lawson_ltd,10.34
7890,painting_produce,beverages,847,1.68,active,middleton_odom_and_casey,2.26
