transaction_id,date,product_id,units_sold,customer_id,employee_id,sales_amount,list_price
16048,2024-11-14 00:00:00-08:00,4789,6,81,1504,67.8,11.3
16049,2024-10-06 00:00:00-07:00,8422,2,4902,917,31.04,15.52
16050,2024-04-06 00:00:00-07:00,1998,8,1993,87,164.88,20.61
16051,2024-02-14 00:00:00-08:00,2702,3,4835,1744,57.81,19.27
16052,2024-06-02 00:00:00-07:00,7555,6,1924,591,141.24,23.54
16053,2024-10-13 00:00:00-07:00,5522,4,1451,599,101.0,25.25
16054,2025-07-06 00:00:00-07:00,3823,3,1678,378,13.44,4.48
16055,2024-02-13 00:00:00-08:00,3079,5,3382,1036,77.0,15.4
16056,2024-01-08 00:00:00-08:00,2662,9,491,747,231.39,25.71
16057,2024-07-19 00:00:00-07:00,4002,8,4877,1526,99.36,12.42
16058,2024-11-30 00:00:00-08:00,8137,6,1153,629,44.46,7.41
16059,2023-09-27 00:00:00-07:00,8197,9,4586,274,220.05,24.45
16060,2023-08-16 00:00:00-07:00,9512,1,1072,449,1.29,1.29
16061,2025-05-02 00:00:00-07:00,1863,7,3572,1177,145.53,20.79
16062,2025-02-14 00:00:00-08:00,4646,8,2368,719,76.24,9.53
16063,2023-07-31 00:00:00-07:00,5687,3,472,555,77.1,25.7
16064,2024-08-09 00:00:00-07:00,3378,9,1384,551,157.32,17.48
16065,2024-04-04 00:00:00-07:00,4252,6,1397,58,92.28,15.38
16066,2025-05-08 00:00:00-07:00,3814,3,1784,853,18.57,6.19
16067,2023-08-19 00:00:00-07:00,3917,1,4248,1821,15.39,15.39
16068,2025-01-13 00:00:00-08:00,4767,1,1119,999,1.19,1.19
16069,2024-08-14 00:00:00-07:00,9395,2,845,846,51.2,25.6
16070,2024-05-14 00:00:00-07:00,1562,9,2505,301,21.6,2.4
16071,2024-01-24 00:00:00-08:00,6108,9,1053,1826,284.22,31.58
16072,2024-07-06 00:00:00-07:00,3984,6,1083,225,48.18,8.03
16073,2023-12-22 00:00:00-08:00,280,5,2425,443,63.2,12.64
16074,2023-11-27 00:00:00-08:00,3111,9,748,1208,125.28,13.92
16075,2023-08-27 00:00:00-07:00,1106,5,3258,1961,67.95,13.59
16076,2023-12-31 00:00:00-08:00,7509,5,271,1964,19.3,3.86
16077,2024-05-31 00:00:00-07:00,7982,6,597,1635,107.88,17.98
16078,2024-08-31 00:00:00-07:00,961,2,4554,36,44.24,22.12
16079,2025-02-28 00:00:00-08:00,4503,2,4585,712,38.86,19.43
16080,2023-11-21 00:00:00-08:00,5335,3,2900,1990,84.21,28.07
16081,2024-12-01 00:00:00-08:00,5698,7,1500,723,165.06,23.58
16082,2024-01-04 00:00:00-08:00,4143,8,4841,1182,125.68,15.71
16083,2024-08-04 00:00:00-07:00,5455,7,3197,1110,47.25,6.75
16084,2023-08-04 00:00:00-07:00,9747,1,3710,948,23.11,23.11
16085,2023-10-06 00:00:00-07:00,6274,9,3945,1598,68.13,7.57
16086,2024-12-06 00:00:00-08:00,903,9,4162,1657,115.83,12.87
16087,2024-12-12 00:00:00-08:00,3617,9,4074,894,157.86,17.54
16088,2025-01-23 00:00:00-08:00,8350,3,2988,1077,5.88,1.96
16089,2024-05-08 00:00:00-07:00,2354,1,1556,1945,16.39,16.39
16090,2023-10-17 00:00:00-07:00,1567,6,887,325,4.8,0.8
16091,2024-06-21 00:00:00-07:00,6870,7,3083,1175,14.77,2.11
16092,2024-01-10 00:00:00-08:00,9910,7,1772,1108,89.81,12.83
16093,2024-10-13 00:00:00-07:00,6599,8,3982,539,19.76,2.47
16094,2024-02-05 00:00:00-08:00,2868,4,3434,1174,74.24,18.56
16095,2024-12-31 00:00:00-08:00,9727,2,4392,878,17.94,8.97
16096,2024-04-06 00:00:00-07:00,142,8,897,945,181.36,22.67
16097,2024-01-25 00:00:00-08:00,6341,7,741,1121,65.8,9.4
16098,2025-04-07 00:00:00-07:00,9180,3,931,1783,30.21,10.07
16099,2025-03-05 00:00:00-08:00,8277,4,2551,1124,96.48,24.12
16100,2023-11-04 00:00:00-07:00,7665,7,3028,780,124.81,17.83
16101,2024-09-29 00:00:00-07:00,7649,4,176,40,92.52,23.13
16102,2024-07-06 00:00:00-07:00,6849,6,4433,986,145.8,24.3
16103,2023-09-30 00:00:00-07:00,4168,1,3201,1874,35.17,35.17
16104,2024-09-21 00:00:00-07:00,6504,1,2388,613,19.05,19.05
16105,2024-03-17 00:00:00-07:00,1939,2,4488,1673,49.34,24.67
16106,2024-03-22 00:00:00-07:00,2854,8,2225,1136,128.8,16.1
16107,2024-01-15 00:00:00-08:00,5744,8,2136,1385,191.12,23.89
16108,2024-02-03 00:00:00-08:00,5085,4,3236,276,34.0,8.5
16109,2024-05-12 00:00:00-07:00,3588,9,4924,597,296.01,32.89
16110,2024-08-22 00:00:00-07:00,3439,4,111,958,23.76,5.94
16111,2024-06-09 00:00:00-07:00,9162,5,919,1980,18.6,3.72
16112,2024-10-12 00:00:00-07:00,7008,4,984,429,48.8,12.2
16113,2024-02-08 00:00:00-08:00,6846,7,559,90,17.99,2.57
16114,2024-04-04 00:00:00-07:00,4277,9,4177,644,126.09,14.01
16115,2023-12-08 00:00:00-08:00,566,9,376,1228,16.5,1.8329769560821687
16115,2023-12-08 00:00:00-08:00,566,9,376,1228,70.02,7.78
16116,2024-01-28 00:00:00-08:00,2896,3,2341,851,23.82,7.94
16117,2024-01-05 00:00:00-08:00,8185,1,4431,1405,27.82,27.82
16118,2024-06-11 00:00:00-07:00,7936,7,3012,643,56.0,8.0
16119,2025-07-06 00:00:00-07:00,3661,1,1288,915,15.36,15.36
16120,2024-09-19 00:00:00-07:00,8155,2,1738,327,1.7,0.8494442792993786
16121,2025-05-01 00:00:00-07:00,2923,4,2298,1943,66.0,16.5
16122,2025-04-24 00:00:00-07:00,1933,7,3626,1187,161.21,23.03
16123,2023-08-16 00:00:00-07:00,1870,2,4530,723,30.32,15.16
16124,2024-01-05 00:00:00-08:00,3959,1,2441,557,23.64,23.64
16125,2024-09-04 00:00:00-07:00,5337,7,1373,848,142.73,20.39
16126,2025-01-22 00:00:00-08:00,8991,9,1926,477,57.15,6.35
16127,2024-12-11 00:00:00-08:00,7662,2,2297,1045,29.38,14.69
16128,2023-09-17 00:00:00-07:00,6034,4,2351,574,76.0,19.0
16129,2023-10-15 00:00:00-07:00,7800,5,3066,250,81.95,16.39
16130,2025-03-11 00:00:00-07:00,5926,6,4354,664,80.4,13.4
16131,2024-07-11 00:00:00-07:00,1772,4,1693,1235,28.48,7.12
16132,2024-12-25 00:00:00-08:00,707,6,1647,1774,174.36,29.06
16133,2024-06-15 00:00:00-07:00,7038,5,3482,1307,9.6,1.92
16134,2024-05-14 00:00:00-07:00,260,4,3451,1687,100.16,25.04
16135,2024-08-23 00:00:00-07:00,6337,4,723,217,95.52,23.88
16136,2025-02-15 00:00:00-08:00,2520,9,484,1976,154.08,17.12
16137,2024-02-29 00:00:00-08:00,1634,4,2632,347,77.88,19.47
16138,2024-09-10 00:00:00-07:00,3323,3,109,1696,34.74,11.58
16139,2024-06-10 00:00:00-07:00,4933,4,3758,1251,62.6,15.65
16140,2025-02-05 00:00:00-08:00,9489,8,2201,1692,182.0,22.75
16141,2025-06-15 00:00:00-07:00,9898,3,1198,1798,79.32,26.44
16142,2024-08-17 00:00:00-07:00,3946,5,1347,1484,150.4,30.08
16143,2024-08-22 00:00:00-07:00,1120,5,4004,432,157.45,31.49
16144,2024-03-24 00:00:00-07:00,7881,1,3130,43,30.99,30.99
16145,2023-11-20 00:00:00-08:00,8913,8,2667,374,83.52,10.44
16146,2023-12-30 00:00:00-08:00,3694,9,392,1411,165.96,18.44
16147,2024-08-07 00:00:00-07:00,4511,5,597,144,1039.0,207.8
16148,2024-07-31 00:00:00-07:00,2533,9,28,1673,147.42,16.38
16149,2024-06-04 00:00:00-07:00,5611,2,4811,1948,31.62,15.81
16150,2024-05-20 00:00:00-07:00,679,9,471,583,130.68,14.52
16151,2024-10-18 00:00:00-07:00,7307,1,3328,185,22.34,22.34
16152,2024-04-27 00:00:00-07:00,3734,3,3371,1566,77.52,25.84
16153,2023-09-24 00:00:00-07:00,364,9,1200,659,231.48,25.72
16154,2023-07-09 00:00:00-07:00,141,13,4506,1991,110.5,8.5
16155,2024-02-27 00:00:00-08:00,4032,7,1626,1372,92.05,13.15
16156,2024-01-23 00:00:00-08:00,5413,6,1449,577,40.14,6.69
16157,2025-01-21 00:00:00-08:00,246,1,3049,57,6.3,6.3
16158,2025-04-10 00:00:00-07:00,7022,7,351,1074,133.98,19.14
16159,2024-01-14 00:00:00-08:00,1275,6,4020,1976,112.26,18.71
16160,2024-06-11 00:00:00-07:00,140,2,3163,1971,16.78,8.39
16161,2024-04-14 00:00:00-07:00,5254,7,4285,82,53.2,7.6
16162,2023-07-15 00:00:00-07:00,7969,1,1051,1100,22.95,22.95
16163,2023-11-23 00:00:00-08:00,560,6,4370,1633,158.64,26.44
16164,2024-06-20 00:00:00-07:00,9454,3,1602,1586,66.75,22.25
16165,2024-06-21 00:00:00-07:00,838,2,3068,1045,46.84,23.42
16166,2024-11-12 00:00:00-08:00,6655,9,4209,1861,161.01,17.89
16167,2024-09-01 00:00:00-07:00,9958,8,3019,678,57.92,7.24
16168,2024-10-19 00:00:00-07:00,1345,3,4209,1201,34.23,11.41
16169,2025-04-30 00:00:00-07:00,342,5,633,903,95.4,19.08
16170,2024-06-13 00:00:00-07:00,9993,5,1638,381,8.75,1.75
16171,2024-05-18 00:00:00-07:00,3409,8,871,1439,41.6,5.2
16172,2023-12-25 00:00:00-08:00,2800,3,2724,910,13.89,4.63
16173,2025-03-28 00:00:00-07:00,6592,6,1426,352,102.24,17.04
16174,2024-12-06 00:00:00-08:00,9796,9,4750,1902,208.08,23.12
16175,2024-10-14 00:00:00-07:00,447,6,511,722,77.64,12.94
16176,2023-09-13 00:00:00-07:00,4480,7,4573,1065,229.04,32.72
16177,2024-10-03 00:00:00-07:00,4510,5,4465,642,19.95,3.99
16178,2024-12-24 00:00:00-08:00,5253,1,791,1842,6.43,6.43
16179,2024-06-11 00:00:00-07:00,7272,8,4586,1301,160.72,20.09
16180,2024-09-19 00:00:00-07:00,3227,1,1045,804,32.7,32.7
16181,2024-12-11 00:00:00-08:00,5602,8,1039,584,26.0,3.25
16182,2024-05-10 00:00:00-07:00,9110,9,4965,1415,18.18,2.02
16183,2023-10-28 00:00:00-07:00,2889,1,3640,1341,21.64,21.64
16184,2024-12-14 00:00:00-08:00,7003,4,4294,1512,78.4,19.6
16185,2024-02-27 00:00:00-08:00,295,5,2564,1041,6.95,1.39
16186,2023-12-12 00:00:00-08:00,7868,5,4267,844,99.35,19.87
16187,2024-12-09 00:00:00-08:00,4317,3,3176,1490,61.92,20.64
16188,2024-12-01 00:00:00-08:00,789,1,3788,1321,25.75,25.75
16189,2025-04-14 00:00:00-07:00,5197,2,2191,391,19.26,9.63
16190,2024-12-06 00:00:00-08:00,2755,7,3819,917,11.06,1.58
16191,2024-01-14 00:00:00-08:00,3349,9,955,27,44.55,4.95
16192,2025-02-09 00:00:00-08:00,3158,4,4679,547,36.32,9.08
16193,2024-01-04 00:00:00-08:00,1332,9,2190,1477,34.83,3.87
16194,2025-05-25 00:00:00-07:00,8333,4,2440,22,32.68,8.17
16195,2024-06-04 00:00:00-07:00,2044,3,1379,549,45.99,15.33
16196,2024-07-29 00:00:00-07:00,3637,2,2696,1865,44.84,22.42
16197,2023-08-20 00:00:00-07:00,7390,8,4678,1779,112.48,14.06
16198,2025-01-11 00:00:00-08:00,4122,5,3685,1235,7.8,1.56
16199,2025-05-30 00:00:00-07:00,2859,2,3836,54,7.6,3.8
16200,2024-04-05 00:00:00-07:00,9447,9,2537,1544,159.93,17.77
16201,2024-07-23 00:00:00-07:00,9647,4,1871,1689,31.2,7.8
16202,2024-05-04 00:00:00-07:00,3665,4,4655,202,92.32,23.08
16203,2024-10-26 00:00:00-07:00,1061,2,919,47,24.7,12.35
16204,2024-04-08 00:00:00-07:00,2298,5,3883,1254,76.85,15.37
16205,2024-07-10 00:00:00-07:00,2277,4,780,437,88.12,22.03
16206,2024-03-17 00:00:00-07:00,9149,2,3263,455,40.32,20.16
16207,2023-12-15 00:00:00-08:00,122,2,4145,951,36.34,18.17
16208,2024-06-09 00:00:00-07:00,3117,2,2553,853,17.5,8.75
16209,2024-08-21 00:00:00-07:00,6004,2,2533,832,10.34,5.17
16210,2023-09-14 00:00:00-07:00,8997,5,4930,792,23.55,4.71
16211,2024-11-03 00:00:00-07:00,9776,1,3194,119,15.67,15.67
16212,2025-06-30 00:00:00-07:00,6834,2,2421,656,65.52,32.76
16213,2025-06-24 00:00:00-07:00,9417,2,2117,987,7.7,3.85
16214,2024-09-14 00:00:00-07:00,4467,1,3240,1871,2.12,2.1224471028278
16215,2024-04-07 00:00:00-07:00,8723,9,2287,1899,285.75,31.75
16216,2024-07-25 00:00:00-07:00,4557,2,440,1975,28.38,14.19
16217,2024-01-08 00:00:00-08:00,3891,22,2863,613,105.82,4.81
16218,2024-02-01 00:00:00-08:00,336,8,3481,1423,162.56,20.32
16219,2024-03-13 00:00:00-07:00,2292,9,693,1758,143.55,15.95
16220,2024-08-07 00:00:00-07:00,2422,1,1936,783,11.88,11.88
16221,2025-07-02 00:00:00-07:00,6509,4,4689,1583,77.56,19.39
16222,2024-05-20 00:00:00-07:00,8103,9,4383,1295,78.66,8.74
16223,2023-10-11 00:00:00-07:00,8,2,1909,1996,53.34,26.67
16224,2023-08-20 00:00:00-07:00,3234,2,838,600,32.62,16.31
16225,2025-02-18 00:00:00-08:00,7277,6,4748,1475,83.16,13.86
16226,2024-06-28 00:00:00-07:00,2679,5,3733,663,105.55,21.11
16227,2024-07-19 00:00:00-07:00,3249,3,663,601,77.7,25.9
16228,2024-07-03 00:00:00-07:00,7243,3,4188,105,14.58,4.86
16229,2023-12-06 00:00:00-08:00,9150,9,4292,1034,75.78,8.42
16230,2024-10-03 00:00:00-07:00,3144,3,3635,1856,36.57,12.19
16231,2023-11-05 00:00:00-07:00,9412,8,3403,1050,60.72,7.59
16232,2024-11-25 00:00:00-08:00,5759,6,1638,1116,171.06,28.51
16233,2025-03-04 00:00:00-08:00,3890,2,2601,848,21.8,10.9
16234,2023-08-31 00:00:00-07:00,2419,20,2946,1524,149.4,7.47
16235,2024-08-15 00:00:00-07:00,2401,9,4437,756,246.24,27.36
16236,2024-07-03 00:00:00-07:00,3387,8,4024,895,1209.6,151.2
16237,2023-09-05 00:00:00-07:00,9577,8,916,723,189.12,23.64
16238,2024-05-27 00:00:00-07:00,7560,4,3275,575,46.36,11.59
16239,2024-10-12 00:00:00-07:00,1923,3,39,1415,34.17,11.39
16240,2025-04-29 00:00:00-07:00,5855,7,2188,1353,184.03,26.29
16241,2023-11-26 00:00:00-08:00,6145,5,3318,1963,41.55,8.31
16242,2024-01-27 00:00:00-08:00,6387,3,2620,238,86.46,28.82
16243,2024-10-18 00:00:00-07:00,8490,3,1042,885,10.56,3.52
16244,2024-02-26 00:00:00-08:00,741,2,4360,406,37.16,18.58
16245,2023-11-20 00:00:00-08:00,5998,1,47,1396,8.54,8.54
16246,2024-11-23 00:00:00-08:00,9372,7,3609,1941,14.07,2.01
16247,2024-09-07 00:00:00-07:00,6687,7,3398,1565,219.31,31.33
16248,2025-06-23 00:00:00-07:00,5740,9,744,644,180.36,20.04
16249,2024-10-19 00:00:00-07:00,757,5,97,403,115.05,23.01
16250,2024-01-28 00:00:00-08:00,1534,1,3547,764,11.8,11.8
16251,2025-06-18 00:00:00-07:00,2147,8,1133,1806,35.68,4.46
16252,2024-07-12 00:00:00-07:00,4058,2,2924,1501,15.8,7.9
16253,2024-12-14 00:00:00-08:00,1549,1,2909,1913,7.02,7.02
16254,2024-04-20 00:00:00-07:00,1341,2,962,1681,13.04,6.52
16255,2024-08-16 00:00:00-07:00,5925,6,1483,642,118.44,19.74
16256,2023-08-03 00:00:00-07:00,9232,7,4511,1900,200.69,28.67
16257,2025-05-27 00:00:00-07:00,6321,3,2734,41,23.04,7.68
16258,2023-10-16 00:00:00-07:00,8901,7,3992,907,33.04,4.72
16259,2024-09-13 00:00:00-07:00,8926,3,4719,1673,96.66,32.22
16260,2024-05-19 00:00:00-07:00,7084,2,2781,824,32.48,16.24
16261,2025-05-25 00:00:00-07:00,324,9,1932,108,142.02,15.78
16262,2024-04-27 00:00:00-07:00,700,6,2833,829,113.88,18.98
16263,2024-11-11 00:00:00-08:00,4089,4,124,1752,70.8,17.7
16264,2024-02-10 00:00:00-08:00,9936,3,1307,778,85.11,28.37
16265,2025-02-28 00:00:00-08:00,2492,3,411,264,42.18,14.06
16266,2024-04-01 00:00:00-07:00,3388,9,1510,1739,168.57,18.73
16267,2023-08-31 00:00:00-07:00,4270,7,79,1854,42.56,6.08
16268,2024-04-16 00:00:00-07:00,6288,6,1672,1092,69.3,11.55
16269,2023-07-29 00:00:00-07:00,146,2,2203,555,8.68,4.34
16270,2023-10-31 00:00:00-07:00,8700,7,4747,545,98.98,14.14
16271,2025-05-12 00:00:00-07:00,404,22,4678,992,248.82,11.31
16272,2025-05-05 00:00:00-07:00,9291,5,1614,1825,19.45,3.89
16273,2024-10-26 00:00:00-07:00,4586,4,1958,1983,55.48,13.87
16274,2024-01-09 00:00:00-08:00,9725,6,239,439,107.58,17.93
16275,2024-01-29 00:00:00-08:00,4122,3,3128,1452,4.68,1.56
16276,2024-07-20 00:00:00-07:00,1982,3,204,232,60.51,20.17
16277,2025-03-13 00:00:00-07:00,4575,6,3889,233,138.0,23.0
16278,2024-09-26 00:00:00-07:00,1786,9,3113,1388,125.19,13.91
16279,2024-11-06 00:00:00-08:00,6302,7,1734,742,154.84,22.12
16280,2025-06-10 00:00:00-07:00,5116,5,3600,1862,123.25,24.65
16281,2024-06-08 00:00:00-07:00,6227,5,1630,1510,26.4,5.28
16282,2023-10-29 00:00:00-07:00,7194,4,4716,1011,10.08,2.52
16283,2024-06-22 00:00:00-07:00,8984,3,4620,1038,72.39,24.13
16284,2025-05-19 00:00:00-07:00,5440,3,3798,1708,9.39,3.13
16285,2024-12-29 00:00:00-08:00,5017,5,4629,1356,53.2,10.64
16286,2024-02-19 00:00:00-08:00,2322,6,396,1346,101.4,16.9
16287,2024-07-19 00:00:00-07:00,9559,1,825,474,7.19,7.19
16288,2024-06-24 00:00:00-07:00,3399,9,4190,657,94.5,10.5
16289,2025-04-23 00:00:00-07:00,4184,9,4551,1374,200.97,22.33
16290,2024-06-14 00:00:00-07:00,3445,4,1151,1843,72.04,18.01
16291,2023-07-11 00:00:00-07:00,2700,7,3410,701,56.49,8.07
16292,2024-05-05 00:00:00-07:00,1780,9,2701,311,234.63,26.07
16293,2025-05-14 00:00:00-07:00,9284,9,2056,210,224.28,24.92
16294,2024-11-06 00:00:00-08:00,7249,8,2935,450,27.66,3.457122498893371
16295,2024-07-01 00:00:00-07:00,8849,9,1375,349,45.27,5.03
16296,2025-03-12 00:00:00-07:00,5479,6,1431,977,176.76,29.46
16297,2025-05-20 00:00:00-07:00,4238,9,2378,14,80.1,8.9
16298,2023-08-09 00:00:00-07:00,7111,6,1646,1696,94.2,15.7
16299,2024-01-06 00:00:00-08:00,3793,3,4973,928,87.69,29.23
16300,2024-11-23 00:00:00-08:00,7613,9,2739,1907,128.97,14.33
16301,2024-06-05 00:00:00-07:00,3640,7,854,595,48.93,6.99
16302,2024-03-13 00:00:00-07:00,1650,7,2284,1997,151.48,21.64
16303,2024-06-25 00:00:00-07:00,7537,5,3373,1856,87.75,17.55
16304,2023-08-14 00:00:00-07:00,3736,6,3281,823,55.92,9.32
16305,2024-06-11 00:00:00-07:00,7771,5,4236,397,71.85,14.37
16306,2024-09-29 00:00:00-07:00,6214,4,3425,1665,49.76,12.44
16307,2024-09-02 00:00:00-07:00,8874,4,569,94,116.68,29.17
16308,2023-12-08 00:00:00-08:00,9091,5,3000,1752,23.3,4.66
16309,2024-09-23 00:00:00-07:00,7814,5,4265,1366,89.25,17.85
16310,2025-06-17 00:00:00-07:00,7260,3,4251,1420,55.5,18.5
16311,2023-07-16 00:00:00-07:00,1600,2,4516,1132,33.28,16.64
16312,2024-06-28 00:00:00-07:00,5499,5,995,763,131.25,26.25
16313,2024-07-09 00:00:00-07:00,5784,5,2317,747,51.65,10.33
16314,2024-07-22 00:00:00-07:00,9001,4,792,1758,35.64,8.91
16315,2024-05-11 00:00:00-07:00,8934,3,4625,3,94.44,31.48
16316,2024-05-10 00:00:00-07:00,3247,4,3221,738,69.68,17.42
16317,2025-01-16 00:00:00-08:00,3688,4,2338,83,117.84,29.46
16318,2024-05-16 00:00:00-07:00,2453,9,1693,1314,23.76,2.64
16319,2023-10-29 00:00:00-07:00,9262,5,3762,1912,20.15,4.03
16320,2025-04-08 00:00:00-07:00,3120,4,3580,1137,18.16,4.54
16321,2024-06-12 00:00:00-07:00,1390,7,3282,744,20.79,2.97
16322,2024-06-15 00:00:00-07:00,2907,2,839,1306,40.94,20.47
16323,2024-03-06 00:00:00-08:00,3285,8,1597,85,75.76,9.47
16324,2023-08-19 00:00:00-07:00,864,6,4956,385,37.68,6.28
16325,2023-08-07 00:00:00-07:00,5842,8,1941,1148,211.84,26.48
16326,2023-08-26 00:00:00-07:00,4674,2,362,1001,1.66,0.8305106577606125
16327,2024-06-04 00:00:00-07:00,8944,6,812,1343,43.86,7.31
16328,2024-06-22 00:00:00-07:00,6445,3,3678,1636,65.55,21.85
16329,2025-05-12 00:00:00-07:00,2713,4,4688,1451,405.6,101.4
16330,2023-12-17 00:00:00-08:00,3217,9,682,1559,279.45,31.05
16331,2025-06-27 00:00:00-07:00,3685,8,4195,1412,60.64,7.58
16332,2025-02-18 00:00:00-08:00,3409,1,4770,593,5.2,5.2
16333,2024-01-20 00:00:00-08:00,6405,8,658,1118,260.72,32.59
16334,2024-02-19 00:00:00-08:00,6021,7,2033,209,32.34,4.62
16335,2025-05-03 00:00:00-07:00,9536,8,2779,1148,135.04,16.88
16336,2024-03-26 00:00:00-07:00,6412,7,1186,1057,20.58,2.94
16337,2024-12-18 00:00:00-08:00,9878,2,250,1419,34.12,17.06
16338,2023-11-03 00:00:00-07:00,5305,1,684,79,22.08,22.08
16339,2024-04-04 00:00:00-07:00,8782,4,188,1432,95.24,23.81
16340,2025-04-05 00:00:00-07:00,5935,5,3652,385,69.35,13.87
16341,2023-10-17 00:00:00-07:00,8457,5,2350,154,62.25,12.45
16342,2023-07-22 00:00:00-07:00,3861,6,3205,9,115.02,19.17
16343,2024-03-18 00:00:00-07:00,6374,5,2040,1894,158.25,31.65
16344,2023-09-11 00:00:00-07:00,3168,6,605,968,49.86,8.31
16345,2025-06-16 00:00:00-07:00,544,3,4286,1130,52.71,17.57
16346,2025-06-09 00:00:00-07:00,2849,8,247,395,136.0,17.0
16347,2024-12-30 00:00:00-08:00,7111,5,2740,1792,78.5,15.7
16348,2024-11-18 00:00:00-08:00,1268,4,2621,2,89.16,22.29
16349,2025-03-28 00:00:00-07:00,2979,3,270,521,59.55,19.85
16350,2024-09-25 00:00:00-07:00,287,9,1536,1097,211.5,23.5
16351,2024-06-13 00:00:00-07:00,1780,5,4531,952,130.35,26.07
16352,2024-02-10 00:00:00-08:00,8591,1,2467,1245,14.87,14.87
16353,2024-12-19 00:00:00-08:00,5464,7,551,206,161.77,23.11
16354,2024-11-14 00:00:00-08:00,7607,8,4779,586,23.76,2.97
16355,2023-09-24 00:00:00-07:00,8135,1,4280,306,2.49,2.49
16356,2023-07-31 00:00:00-07:00,8707,1,3772,1657,22.13,22.13
16357,2023-12-10 00:00:00-08:00,7927,3,460,71,43.95,14.65
16358,2024-02-15 00:00:00-08:00,5812,1,763,1672,26.16,26.16
16359,2023-08-09 00:00:00-07:00,9565,7,823,1753,100.45,14.35
16360,2024-06-08 00:00:00-07:00,1385,1,971,1054,16.31,16.31
16361,2024-11-30 00:00:00-08:00,2374,9,2198,545,87.93,9.77
16362,2024-03-20 00:00:00-07:00,4470,8,3752,1863,187.04,23.38
16363,2024-01-11 00:00:00-08:00,1789,6,2648,1216,19.08,3.18
16364,2024-08-26 00:00:00-07:00,3531,8,3792,644,126.16,15.77
16365,2025-01-09 00:00:00-08:00,8960,1,4047,1610,2.49,2.49
16366,2024-08-18 00:00:00-07:00,8826,6,1628,1244,24.54,4.09
16367,2024-11-01 00:00:00-07:00,1458,2,1175,1645,21.94,10.97
16368,2024-07-21 00:00:00-07:00,920,6,4931,1965,159.18,26.53
16369,2025-04-17 00:00:00-07:00,7847,8,3177,1768,58.4,7.3
16370,2023-10-11 00:00:00-07:00,8387,8,1315,197,162.08,20.26
16371,2025-02-14 00:00:00-08:00,6818,7,1616,140,18.76,2.68
16372,2024-11-08 00:00:00-08:00,2240,9,3318,1454,121.14,13.46
16373,2025-05-08 00:00:00-07:00,7546,1,2706,784,11.58,11.58
16374,2025-05-30 00:00:00-07:00,39,8,1325,1979,72.8,9.1
16375,2024-08-09 00:00:00-07:00,2994,3,234,1339,12.57,4.19
16376,2024-08-26 00:00:00-07:00,1382,7,1176,314,40.42,5.774233062642534
16377,2025-02-20 00:00:00-08:00,6267,9,732,1507,50.04,5.56
16378,2025-02-01 00:00:00-08:00,5490,2,3202,1712,52.28,26.14
16379,2024-04-04 00:00:00-07:00,681,9,1145,1906,132.93,14.77
16380,2024-01-06 00:00:00-08:00,9214,7,826,1861,94.29,13.47
16381,2023-08-31 00:00:00-07:00,5759,5,4005,54,142.55,28.51
16382,2025-04-09 00:00:00-07:00,3103,6,2046,1160,41.28,6.88
16383,2024-01-03 00:00:00-08:00,1284,6,234,1234,132.6,22.1
16384,2024-09-12 00:00:00-07:00,7736,7,176,1539,31.5,4.5
16385,2024-09-04 00:00:00-07:00,5666,3,721,52,61.65,20.55
16386,2024-03-08 00:00:00-08:00,4183,9,4353,1841,264.78,29.42
16387,2024-11-17 00:00:00-08:00,6199,6,3864,555,47.46,7.91
16388,2024-03-29 00:00:00-07:00,9549,1,3435,955,13.23,13.23
16389,2024-02-17 00:00:00-08:00,4216,16,3006,1797,328.48,20.53
16390,2024-07-25 00:00:00-07:00,2047,4,4932,1377,91.88,22.97
16391,2025-03-11 00:00:00-07:00,6868,9,2135,1462,126.09,14.01
16392,2025-05-12 00:00:00-07:00,6284,8,2948,1119,83.52,10.44
16393,2024-07-06 00:00:00-07:00,1223,9,63,1604,72.09,8.01
16394,2024-09-06 00:00:00-07:00,7024,8,2492,1828,272.96,34.12
16395,2025-06-06 00:00:00-07:00,4621,3,1603,153,35.19,11.73
16396,2024-10-19 00:00:00-07:00,4193,5,2335,1685,112.15,22.43
16397,2025-04-27 00:00:00-07:00,7533,1,2350,1153,15.51,15.51
16398,2024-05-07 00:00:00-07:00,8374,3,2767,688,36.57,12.19
16399,2025-02-07 00:00:00-08:00,8580,2,4616,1800,37.38,18.69
16400,2024-03-21 00:00:00-07:00,5416,2,2815,826,25.28,12.64
16401,2024-05-28 00:00:00-07:00,3840,1,376,1288,7.77,7.77
16402,2024-10-25 00:00:00-07:00,9457,5,4790,1458,35.15,7.03
16403,2024-01-06 00:00:00-08:00,4895,9,1919,1368,253.08,28.12
16404,2025-01-28 00:00:00-08:00,4828,7,2480,39,53.27,7.61
16405,2024-02-13 00:00:00-08:00,9873,9,265,73,60.21,6.69
16406,2024-03-24 00:00:00-07:00,440,5,2873,125,139.75,27.95
16407,2024-09-30 00:00:00-07:00,5934,2,1401,187,26.12,13.06
16408,2023-12-03 00:00:00-08:00,4380,4,3668,1572,27.28,6.82
16409,2024-03-18 00:00:00-07:00,5188,8,3238,531,81.28,10.16
16410,2023-09-23 00:00:00-07:00,9544,7,2651,1661,173.04,24.72
