inventory_id,date,product_id,beginning_stock,received,sold,warehouse_location,ending_stock
16607,2025-05-28 00:00:00-07:00,5232,62,4,13,north,53
16608,2025-06-19 00:00:00-07:00,9653,70,6,0,west,76
16609,2025-07-06 00:00:00-07:00,3545,2,8,4,south,6
16610,2025-05-27 00:00:00-07:00,6871,88,17,12,north,93
16611,2025-05-28 00:00:00-07:00,8854,17,1,9,south,9
16612,2025-05-18 00:00:00-07:00,7597,62,19,4,west,77
16613,2025-06-21 00:00:00-07:00,2365,80,9,0,west,89
16614,2025-06-28 00:00:00-07:00,8621,98,8,5,east,101
16615,2025-06-20 00:00:00-07:00,4715,43,2,0,south,45
16616,2025-05-17 00:00:00-07:00,6764,84,6,12,east,78
16617,2025-05-21 00:00:00-07:00,6850,7,4,7,north,4
16618,2025-06-04 00:00:00-07:00,1620,90,18,1,north,107
16619,2025-07-04 00:00:00-07:00,6865,5,13,9,west,9
16620,2025-05-25 00:00:00-07:00,7901,29,4,13,west,20
16621,2025-05-24 00:00:00-07:00,3478,70,17,12,west,75
16622,2025-05-15 00:00:00-07:00,2241,73,11,12,east,72
16623,2025-06-15 00:00:00-07:00,9156,91,6,4,south,93
16624,2025-05-16 00:00:00-07:00,5988,86,16,1,west,101
16625,2025-06-30 00:00:00-07:00,1581,69,12,3,west,78
16626,2025-05-23 00:00:00-07:00,3878,62,11,4,,69
16627,2025-06-02 00:00:00-07:00,5451,38,3,2,west,39
16628,2025-06-26 00:00:00-07:00,3511,39,8,0,west,47
16629,2025-06-06 00:00:00-07:00,4265,12,1,6,west,7
16630,2025-06-14 00:00:00-07:00,6383,61,3,7,north,57
16631,2025-06-07 00:00:00-07:00,6398,44,7,1,south,50
16632,2025-06-20 00:00:00-07:00,7242,19,2,2,west,19
16633,2025-06-23 00:00:00-07:00,8070,46,15,7,west,54
16634,2025-05-31 00:00:00-07:00,7227,50,17,9,east,58
16635,2025-07-02 00:00:00-07:00,9162,57,18,4,south,71
16636,2025-06-06 00:00:00-07:00,4339,59,1,13,west,47
16637,2025-07-03 00:00:00-07:00,2350,44,6,1,east,49
16638,2025-06-21 00:00:00-07:00,8899,81,10,7,north,84
16639,2025-05-29 00:00:00-07:00,4184,12,1,3,west,10
16640,2025-07-01 00:00:00-07:00,4926,42,7,12,north,37
16641,2025-06-30 00:00:00-07:00,6009,12,7,2,north,17
16642,2025-05-28 00:00:00-07:00,7016,90,2,0,north,92
16643,2025-06-17 00:00:00-07:00,1559,60,10,11,north,59
16644,2025-07-06 00:00:00-07:00,5659,7,4,4,west,7
16645,2025-07-05 00:00:00-07:00,9740,88,8,0,south,96
16646,2025-07-04 00:00:00-07:00,9972,32,0,12,west,20
16647,2025-06-12 00:00:00-07:00,3328,62,4,6,west,60
16648,2025-05-17 00:00:00-07:00,1439,84,5,8,west,81
16649,2025-05-25 00:00:00-07:00,944,52,7,8,east,51
16650,2025-06-29 00:00:00-07:00,9788,32,14,8,east,38
16651,2025-07-02 00:00:00-07:00,8987,72,18,12,south,78
16652,2025-05-14 00:00:00-07:00,4275,55,5,2,east,58
16653,2025-06-24 00:00:00-07:00,2798,50,9,8,east,51
16654,2025-06-28 00:00:00-07:00,5007,17,7,9,east,15
16655,2025-06-10 00:00:00-07:00,5520,85,3,11,,77
16656,2025-06-19 00:00:00-07:00,4405,64,9,1,east,72
16657,2025-06-14 00:00:00-07:00,4274,36,0,8,north,28
16658,2025-05-17 00:00:00-07:00,6340,45,11,11,north,45
16659,2025-05-25 00:00:00-07:00,1270,64,7,8,east,63
16660,2025-06-03 00:00:00-07:00,6439,99,12,2,west,109
16661,2025-05-14 00:00:00-07:00,2569,41,6,14,north,33
16662,2025-06-07 00:00:00-07:00,5332,95,8,13,west,90
16663,2025-06-27 00:00:00-07:00,8160,58,10,1,east,67
16664,2025-06-10 00:00:00-07:00,3708,11,2,0,east,13
16665,2025-05-25 00:00:00-07:00,7498,61,7,12,west,56
16666,2025-06-25 00:00:00-07:00,2493,80,12,0,south,92
16667,2025-06-03 00:00:00-07:00,4400,61,8,7,north,62
16668,2025-05-26 00:00:00-07:00,3641,90,2,2,east,90
16669,2025-05-18 00:00:00-07:00,4809,80,15,10,north,85
16670,2025-05-15 00:00:00-07:00,7416,84,0,14,south,70
16671,2025-05-08 00:00:00-07:00,350,47,11,12,north,46
16672,2025-07-01 00:00:00-07:00,3942,97,4,1,west,100
16673,2025-06-24 00:00:00-07:00,9069,51,3,6,west,48
16674,2025-06-22 00:00:00-07:00,7806,12,8,5,west,15
16675,2025-05-12 00:00:00-07:00,9081,6,13,10,south,9
16676,2025-06-18 00:00:00-07:00,5702,92,11,14,east,89
16677,2025-06-19 00:00:00-07:00,649,69,9,12,west,66
16678,2025-05-12 00:00:00-07:00,7370,3,19,4,south,18
16679,2025-06-26 00:00:00-07:00,4404,44,4,0,west,48
16680,2025-06-21 00:00:00-07:00,7204,31,6,5,north,32
16681,2025-06-29 00:00:00-07:00,5551,11,6,0,west,17
16682,2025-06-27 00:00:00-07:00,3650,33,18,1,east,50
16683,2025-05-22 00:00:00-07:00,1087,40,16,12,north,44
16684,2025-06-26 00:00:00-07:00,9528,10,16,2,west,24
16685,2025-06-23 00:00:00-07:00,8768,7,16,14,south,9
16686,2025-05-18 00:00:00-07:00,7483,68,13,11,north,70
16687,2025-05-14 00:00:00-07:00,5683,90,9,9,south,90
16688,2025-06-14 00:00:00-07:00,8299,5,9,7,east,7
16689,2025-05-22 00:00:00-07:00,1315,88,19,0,east,107
16690,2025-07-04 00:00:00-07:00,7671,11,7,6,west,12
16691,2025-05-23 00:00:00-07:00,2426,94,14,11,north,97
16692,2025-05-12 00:00:00-07:00,1024,18,0,2,south,16
16693,2025-05-31 00:00:00-07:00,2271,81,15,5,east,91
16694,2025-07-02 00:00:00-07:00,6907,36,4,12,south,28
16695,2025-07-06 00:00:00-07:00,5767,43,0,14,north,29
16696,2025-05-27 00:00:00-07:00,9662,12,15,11,east,16
16697,2025-06-06 00:00:00-07:00,3487,28,16,4,north,40
16698,2025-05-21 00:00:00-07:00,7999,34,9,5,east,38
16699,2025-06-18 00:00:00-07:00,9377,5,9,13,west,1
16700,2025-06-28 00:00:00-07:00,5685,57,6,12,north,51
16701,2025-05-15 00:00:00-07:00,2083,63,6,0,west,69
16702,2025-06-21 00:00:00-07:00,4094,61,5,7,west,59
16703,2025-05-30 00:00:00-07:00,7185,40,2,0,east,42
16704,2025-05-26 00:00:00-07:00,6129,95,7,1,east,101
16705,2025-07-03 00:00:00-07:00,3402,87,15,7,south,95
16706,2025-06-21 00:00:00-07:00,4508,18,19,8,west,29
16707,2025-06-18 00:00:00-07:00,3889,87,17,6,north,98
16708,2025-07-05 00:00:00-07:00,2340,5,0,9,north,0
16709,2025-05-29 00:00:00-07:00,7661,56,3,4,west,55
16710,2025-07-01 00:00:00-07:00,6572,33,8,12,east,29
16711,2025-06-30 00:00:00-07:00,5419,94,5,12,north,87
16712,2025-06-05 00:00:00-07:00,428,9,14,1,south,22
16713,2025-06-17 00:00:00-07:00,601,8,17,9,east,16
16714,2025-06-01 00:00:00-07:00,4384,92,15,2,west,105
16715,2025-06-26 00:00:00-07:00,4176,29,9,12,south,26
16716,2025-06-30 00:00:00-07:00,3663,68,2,9,west,61
16717,2025-07-05 00:00:00-07:00,3113,83,11,1,west,93
16718,2025-05-27 00:00:00-07:00,2815,75,4,9,west,70
16719,2025-06-19 00:00:00-07:00,7831,63,2,8,east,57
16720,2025-05-24 00:00:00-07:00,7344,57,10,2,east,65
16721,2025-05-23 00:00:00-07:00,260,90,14,11,south,93
16722,2025-05-20 00:00:00-07:00,3558,22,12,5,north,29
16723,2025-05-31 00:00:00-07:00,8258,71,11,13,north,69
16724,2025-06-15 00:00:00-07:00,7131,24,5,14,north,15
16725,2025-05-16 00:00:00-07:00,8562,73,0,11,north,62
16726,2025-05-18 00:00:00-07:00,4588,37,15,3,east,49
16727,2025-06-16 00:00:00-07:00,2389,29,4,14,west,19
16728,2025-07-04 00:00:00-07:00,4857,79,0,0,east,79
16729,2025-06-21 00:00:00-07:00,9625,5,4,10,south,0
16730,2025-06-12 00:00:00-07:00,2248,91,6,2,north,95
16731,2025-06-02 00:00:00-07:00,3054,0,16,7,east,9
16732,2025-06-28 00:00:00-07:00,4089,32,5,12,east,25
16733,2025-06-18 00:00:00-07:00,5700,53,17,10,south,60
16734,2025-06-21 00:00:00-07:00,7167,74,15,14,west,75
16735,2025-06-24 00:00:00-07:00,1736,83,4,5,south,82
16736,2025-06-18 00:00:00-07:00,1964,51,15,12,west,54
16737,2025-06-26 00:00:00-07:00,2305,84,9,1,east,92
16738,2025-06-28 00:00:00-07:00,6004,60,1,8,north,53
16739,2025-05-26 00:00:00-07:00,7693,64,19,0,west,83
16740,2025-06-24 00:00:00-07:00,4534,53,6,2,west,57
16741,2025-07-05 00:00:00-07:00,3166,77,1,5,east,73
16742,2025-06-10 00:00:00-07:00,7903,35,8,2,north,41
16743,2025-05-27 00:00:00-07:00,6096,25,16,3,south,38
16744,2025-05-31 00:00:00-07:00,970,45,3,2,west,46
16745,2025-06-25 00:00:00-07:00,6509,58,14,8,south,64
16746,2025-06-11 00:00:00-07:00,411,63,8,6,east,65
16747,2025-07-06 00:00:00-07:00,1616,37,1,5,west,33
16748,2025-06-01 00:00:00-07:00,7322,38,9,12,west,35
16749,2025-05-30 00:00:00-07:00,4644,53,2,6,north,49
16750,2025-05-12 00:00:00-07:00,4768,50,19,9,north,60
16751,2025-05-30 00:00:00-07:00,7570,37,6,8,north,35
16752,2025-05-27 00:00:00-07:00,6130,95,9,2,south,102
16753,2025-06-03 00:00:00-07:00,9677,25,14,7,north,32
16754,2025-05-12 00:00:00-07:00,939,45,13,5,east,53
16755,2025-06-04 00:00:00-07:00,4050,32,2,2,east,32
16756,2025-05-14 00:00:00-07:00,732,35,4,4,south,35
16757,2025-05-31 00:00:00-07:00,4886,97,16,6,west,107
16758,2025-06-30 00:00:00-07:00,1569,77,7,10,south,74
16759,2025-05-18 00:00:00-07:00,553,94,9,8,north,95
16760,2025-06-25 00:00:00-07:00,5704,95,17,6,south,106
16761,2025-05-14 00:00:00-07:00,3756,84,4,9,west,79
16762,2025-05-12 00:00:00-07:00,5493,94,16,10,west,100
16763,2025-06-01 00:00:00-07:00,9347,68,16,2,east,82
16764,2025-05-22 00:00:00-07:00,2337,45,12,4,south,53
16765,2025-05-25 00:00:00-07:00,7939,93,14,5,east,102
16766,2025-06-01 00:00:00-07:00,7063,95,4,0,south,99
16767,2025-06-15 00:00:00-07:00,6097,96,14,11,south,99
16768,2025-06-12 00:00:00-07:00,2566,69,10,1,north,78
16769,2025-06-09 00:00:00-07:00,5175,29,5,2,west,32
16770,2025-05-19 00:00:00-07:00,1906,41,11,7,east,45
16771,2025-06-23 00:00:00-07:00,1389,41,10,14,south,37
16772,2025-05-20 00:00:00-07:00,1957,81,3,3,north,81
16773,2025-05-11 00:00:00-07:00,9713,58,3,11,south,50
16774,2025-05-19 00:00:00-07:00,1739,88,18,9,west,97
16775,2025-06-20 00:00:00-07:00,9946,5,1,0,south,6
16776,2025-06-04 00:00:00-07:00,7545,49,13,7,south,55
16777,2025-06-11 00:00:00-07:00,8793,18,11,3,north,26
16778,2025-05-19 00:00:00-07:00,7125,31,15,5,east,41
16779,2025-05-17 00:00:00-07:00,5823,77,5,11,south,71
16780,2025-05-10 00:00:00-07:00,6151,66,19,12,east,73
16781,2025-06-15 00:00:00-07:00,1363,84,14,0,north,98
16782,2025-06-16 00:00:00-07:00,1626,28,7,11,north,24
16783,2025-06-03 00:00:00-07:00,7945,79,19,9,north,89
16784,2025-06-07 00:00:00-07:00,7119,61,7,14,north,54
16785,2025-06-05 00:00:00-07:00,8303,12,8,11,west,9
16786,2025-05-27 00:00:00-07:00,4173,19,0,13,north,6
16787,2025-06-30 00:00:00-07:00,4579,57,6,7,south,56
16788,2025-06-11 00:00:00-07:00,7226,74,19,6,south,87
16789,2025-05-14 00:00:00-07:00,893,65,18,7,east,76
16790,2025-07-01 00:00:00-07:00,5026,69,2,6,north,65
16791,2025-06-17 00:00:00-07:00,9262,59,19,10,west,68
16792,2025-06-12 00:00:00-07:00,2937,55,5,7,north,53
16793,2025-05-26 00:00:00-07:00,8186,95,7,14,north,88
16794,2025-06-17 00:00:00-07:00,719,5,1,3,south,3
16795,2025-06-24 00:00:00-07:00,5092,70,8,5,south,73
16796,2025-05-31 00:00:00-07:00,3706,22,11,4,north,29
16797,2025-05-09 00:00:00-07:00,4812,30,16,10,west,36
16798,2025-05-31 00:00:00-07:00,8986,36,4,13,south,27
16799,2025-05-20 00:00:00-07:00,2695,29,11,3,south,37
16800,2025-05-14 00:00:00-07:00,4296,33,6,14,east,25
16801,2025-06-11 00:00:00-07:00,9391,0,2,9,west,0
16802,2025-06-06 00:00:00-07:00,8636,83,13,6,west,90
16803,2025-06-25 00:00:00-07:00,8315,95,0,5,west,90
16804,2025-06-05 00:00:00-07:00,1882,52,12,2,north,62
16805,2025-05-31 00:00:00-07:00,3020,26,18,13,east,31
16806,2025-06-01 00:00:00-07:00,6601,63,16,0,north,79
16807,2025-06-05 00:00:00-07:00,6858,9,18,8,,19
16808,2025-06-13 00:00:00-07:00,61,34,4,12,east,26
16809,2025-06-17 00:00:00-07:00,6294,98,12,6,east,104
16810,2025-06-14 00:00:00-07:00,6524,3,8,8,east,3
16811,2025-06-13 00:00:00-07:00,9996,88,8,14,west,82
16812,2025-06-11 00:00:00-07:00,5278,15,17,10,north,22
16813,2025-07-05 00:00:00-07:00,7892,69,7,11,east,65
16814,2025-05-31 00:00:00-07:00,2585,77,7,13,south,71
16815,2025-05-08 00:00:00-07:00,2293,84,5,9,north,80
16816,2025-06-18 00:00:00-07:00,4361,34,12,1,west,45
16817,2025-05-19 00:00:00-07:00,5390,24,16,4,south,36
16818,2025-05-29 00:00:00-07:00,3652,52,12,12,south,52
16819,2025-06-28 00:00:00-07:00,827,15,11,6,south,20
16820,2025-05-13 00:00:00-07:00,2602,42,13,2,west,53
16821,2025-05-28 00:00:00-07:00,3842,60,2,13,west,49
16822,2025-05-16 00:00:00-07:00,3760,12,18,13,south,17
16823,2025-05-19 00:00:00-07:00,6787,92,17,7,east,102
16824,2025-05-31 00:00:00-07:00,4087,13,0,5,west,8
16825,2025-05-20 00:00:00-07:00,5093,46,1,11,south,36
16826,2025-06-29 00:00:00-07:00,9220,41,11,4,north,48
16827,2025-05-11 00:00:00-07:00,5500,40,13,5,west,48
16828,2025-05-14 00:00:00-07:00,5460,44,12,8,south,48
16829,2025-05-27 00:00:00-07:00,3761,78,18,2,west,94
16830,2025-06-12 00:00:00-07:00,7207,31,3,1,east,33
16831,2025-06-25 00:00:00-07:00,8119,16,15,6,west,25
16832,2025-05-11 00:00:00-07:00,979,19,9,3,south,25
16833,2025-05-15 00:00:00-07:00,8086,61,12,14,north,59
16834,2025-06-01 00:00:00-07:00,4718,73,10,1,west,82
16835,2025-05-17 00:00:00-07:00,2397,59,12,7,west,64
16836,2025-05-19 00:00:00-07:00,2283,37,9,10,east,36
16837,2025-06-24 00:00:00-07:00,9572,69,5,6,north,68
16838,2025-06-19 00:00:00-07:00,2490,67,18,4,east,81
16839,2025-05-23 00:00:00-07:00,4362,12,9,2,south,19
16840,2025-06-14 00:00:00-07:00,9467,84,11,0,south,95
16841,2025-05-08 00:00:00-07:00,4908,64,18,13,west,69
16842,2025-07-04 00:00:00-07:00,2879,10,3,2,south,11
16843,2025-05-24 00:00:00-07:00,4973,150,8,14,south,19
16844,2025-06-02 00:00:00-07:00,1525,82,0,14,west,68
16845,2025-05-20 00:00:00-07:00,5988,77,10,1,south,86
16846,2025-05-14 00:00:00-07:00,9122,51,9,5,north,55
16847,2025-06-28 00:00:00-07:00,3775,98,11,2,east,107
16848,2025-05-20 00:00:00-07:00,3407,98,9,8,south,99
16849,2025-05-31 00:00:00-07:00,7558,36,17,8,north,45
16850,2025-06-28 00:00:00-07:00,7624,56,14,14,west,56
16851,2025-05-31 00:00:00-07:00,2385,48,19,12,east,55
16852,2025-06-23 00:00:00-07:00,280,58,3,8,north,53
16853,2025-05-29 00:00:00-07:00,428,76,9,5,north,80
16854,2025-06-17 00:00:00-07:00,5025,54,7,14,west,47
16855,2025-05-31 00:00:00-07:00,8265,40,18,11,west,47
16856,2025-05-20 00:00:00-07:00,3665,98,3,13,north,88
16857,2025-07-06 00:00:00-07:00,1443,24,19,2,east,41
16858,2025-06-28 00:00:00-07:00,3751,34,7,11,north,30
16859,2025-06-29 00:00:00-07:00,6705,81,10,6,north,85
16860,2025-05-08 00:00:00-07:00,3716,21,1,9,south,13
16861,2025-05-22 00:00:00-07:00,905,91,13,3,west,101
16862,2025-05-27 00:00:00-07:00,9741,34,1,5,south,30
16863,2025-05-19 00:00:00-07:00,7973,72,6,6,east,72
16864,2025-05-15 00:00:00-07:00,5455,0,4,9,east,0
16865,2025-06-25 00:00:00-07:00,4360,87,19,14,south,92
16866,2025-07-06 00:00:00-07:00,6204,11,7,4,south,14
16867,2025-06-09 00:00:00-07:00,7019,83,6,11,north,78
16868,2025-06-16 00:00:00-07:00,3636,93,13,7,west,99
16869,2025-06-04 00:00:00-07:00,9720,26,11,2,west,35
16870,2025-05-17 00:00:00-07:00,9362,26,7,5,south,28
16871,2025-07-01 00:00:00-07:00,6940,66,9,9,north,66
16872,2025-05-27 00:00:00-07:00,5543,98,2,9,north,91
16873,2025-06-05 00:00:00-07:00,303,32,19,2,west,49
16874,2025-05-31 00:00:00-07:00,1086,37,9,10,east,36
16875,2025-07-02 00:00:00-07:00,993,51,15,13,south,53
16876,2025-06-10 00:00:00-07:00,6140,369,4,9,north,36
16877,2025-05-11 00:00:00-07:00,1374,67,7,8,north,66
16878,2025-05-22 00:00:00-07:00,6603,33,12,4,west,41
16879,2025-06-11 00:00:00-07:00,9624,78,18,11,east,85
16880,2025-06-17 00:00:00-07:00,6687,1,6,0,west,7
16881,2025-06-05 00:00:00-07:00,5667,37,10,11,east,36
16882,2025-06-03 00:00:00-07:00,8977,58,16,5,west,69
16883,2025-06-07 00:00:00-07:00,4761,76,13,10,north,79
16884,2025-06-26 00:00:00-07:00,901,52,11,1,south,62
16885,2025-06-02 00:00:00-07:00,5406,59,7,5,east,61
16886,2025-07-04 00:00:00-07:00,6229,675,10,7,east,78
16887,2025-05-20 00:00:00-07:00,2036,37,2,0,north,39
16888,2025-07-06 00:00:00-07:00,7870,5,8,10,west,3
16889,2025-05-27 00:00:00-07:00,706,69,16,9,south,76
16890,2025-06-27 00:00:00-07:00,6100,37,7,14,east,30
16891,2025-06-15 00:00:00-07:00,5037,39,2,10,east,31
16892,2025-06-04 00:00:00-07:00,1977,65,7,8,east,64
16893,2025-06-13 00:00:00-07:00,3434,41,6,1,south,46
16894,2025-07-02 00:00:00-07:00,2562,29,19,5,north,43
16895,2025-06-16 00:00:00-07:00,2275,65,4,14,south,55
16896,2025-05-14 00:00:00-07:00,1492,43,8,5,south,46
16897,2025-05-26 00:00:00-07:00,7611,61,13,7,south,67
16898,2025-06-10 00:00:00-07:00,395,85,13,0,south,98
16899,2025-07-05 00:00:00-07:00,4512,79,11,13,east,77
16900,2025-06-25 00:00:00-07:00,2675,61,19,2,north,78
16901,2025-06-18 00:00:00-07:00,2430,72,13,2,east,83
16902,2025-06-16 00:00:00-07:00,6462,77,5,8,east,74
16903,2025-07-03 00:00:00-07:00,6906,2,14,9,north,7
16904,2025-06-09 00:00:00-07:00,8308,56,9,2,north,63
16905,2025-06-05 00:00:00-07:00,5353,9,12,6,west,15
16906,2025-06-02 00:00:00-07:00,5752,11,3,10,west,4
16907,2025-06-22 00:00:00-07:00,6047,73,19,11,south,81
16908,2025-06-15 00:00:00-07:00,3348,6,3,11,east,0
16909,2025-06-03 00:00:00-07:00,3520,73,4,6,south,71
16910,2025-05-19 00:00:00-07:00,1081,74,14,13,south,75
16911,2025-07-05 00:00:00-07:00,1564,62,17,3,north,76
16912,2025-06-18 00:00:00-07:00,9145,49,4,7,north,46
16913,2025-06-30 00:00:00-07:00,9320,92,0,12,north,80
16914,2025-06-10 00:00:00-07:00,1766,34,2,6,east,30
16915,2025-05-27 00:00:00-07:00,2792,0,15,8,west,7
16916,2025-06-03 00:00:00-07:00,3237,10,0,1,east,9
16917,2025-05-11 00:00:00-07:00,2044,39,7,1,west,45
16918,2025-05-15 00:00:00-07:00,801,31,14,6,east,39
16919,2025-06-11 00:00:00-07:00,9933,7,4,12,east,0
16920,2025-06-17 00:00:00-07:00,2202,80,15,0,south,95
16921,2025-06-01 00:00:00-07:00,2449,99,7,8,north,98
16922,2025-06-29 00:00:00-07:00,181,16,12,1,south,27
16923,2025-06-20 00:00:00-07:00,9908,56,5,12,north,49
16924,2025-06-22 00:00:00-07:00,8118,26,9,0,west,35
16925,2025-06-20 00:00:00-07:00,1230,2,5,0,east,7
16926,2025-05-13 00:00:00-07:00,7558,45,9,1,south,53
16927,2025-05-21 00:00:00-07:00,9453,208,16,14,north,28
16928,2025-05-22 00:00:00-07:00,4178,55,12,6,south,61
16929,2025-06-13 00:00:00-07:00,3918,19,15,6,north,28
16930,2025-05-16 00:00:00-07:00,9000,90,4,2,south,92
16931,2025-05-24 00:00:00-07:00,466,59,8,10,west,57
16932,2025-06-23 00:00:00-07:00,8563,8,8,7,north,9
16933,2025-05-28 00:00:00-07:00,2862,23,19,12,west,30
16934,2025-05-25 00:00:00-07:00,2704,1,3,0,north,4
16935,2025-06-25 00:00:00-07:00,9139,25,13,4,south,34
16936,2025-06-03 00:00:00-07:00,2839,50,11,11,north,50
16937,2025-06-24 00:00:00-07:00,8836,47,0,2,east,45
16938,2025-06-14 00:00:00-07:00,2786,95,1,0,east,96
16939,2025-06-07 00:00:00-07:00,2943,83,2,2,west,83
16940,2025-07-04 00:00:00-07:00,9540,28,19,4,west,43
16941,2025-05-26 00:00:00-07:00,6975,58,6,13,south,51
16942,2025-06-17 00:00:00-07:00,9744,14,2,0,north,16
16943,2025-06-29 00:00:00-07:00,2530,54,14,3,west,65
16944,2025-06-23 00:00:00-07:00,8875,98,1,7,west,92
16945,2025-06-14 00:00:00-07:00,3065,92,5,3,east,94
16946,2025-05-26 00:00:00-07:00,4843,50,3,4,east,49
16947,2025-06-05 00:00:00-07:00,4792,94,12,13,north,93
16948,2025-05-18 00:00:00-07:00,4651,43,5,0,east,48
16949,2025-05-08 00:00:00-07:00,3973,91,5,0,west,96
16950,2025-06-08 00:00:00-07:00,7247,96,11,13,west,94
16951,2025-07-04 00:00:00-07:00,8663,5,14,9,north,10
16952,2025-05-19 00:00:00-07:00,6803,95,1,12,west,84
16953,2025-06-15 00:00:00-07:00,5659,23,0,2,south,21
16954,2025-05-10 00:00:00-07:00,6198,47,6,12,east,41
16955,2025-06-14 00:00:00-07:00,3493,46,4,6,south,44
16956,2025-06-18 00:00:00-07:00,4410,89,14,1,west,102
16957,2025-06-08 00:00:00-07:00,1416,94,3,9,north,88
16958,2025-06-19 00:00:00-07:00,2143,76,15,4,west,87
16959,2025-05-25 00:00:00-07:00,4965,78,14,7,east,85
16960,2025-06-02 00:00:00-07:00,8614,52,5,5,west,52
16961,2025-06-28 00:00:00-07:00,567,49,6,10,north,45
16962,2025-06-08 00:00:00-07:00,3807,45,5,13,west,37
16963,2025-05-15 00:00:00-07:00,4308,51,19,8,south,62
16964,2025-06-03 00:00:00-07:00,4946,8,12,3,east,17
16965,2025-05-10 00:00:00-07:00,5593,52,10,7,north,55
16966,2025-05-30 00:00:00-07:00,4476,13,10,12,west,11
16967,2025-05-19 00:00:00-07:00,6000,19,16,10,west,25
16968,2025-05-17 00:00:00-07:00,2688,74,0,11,east,63
16969,2025-05-18 00:00:00-07:00,78,99,13,1,west,111
16970,2025-06-28 00:00:00-07:00,8990,89,14,11,south,92
16971,2025-06-25 00:00:00-07:00,3961,72,17,2,south,87
16972,2025-06-09 00:00:00-07:00,8304,98,13,6,south,105
16973,2025-06-29 00:00:00-07:00,8177,12,2,4,north,10
16974,2025-06-13 00:00:00-07:00,3373,67,2,2,east,67
16975,2025-06-13 00:00:00-07:00,9468,78,2,8,west,72
16976,2025-07-03 00:00:00-07:00,977,6,6,1,west,11
16977,2025-05-31 00:00:00-07:00,5899,27,14,2,north,39
16978,2025-06-21 00:00:00-07:00,6505,455,18,7,east,76
16979,2025-06-02 00:00:00-07:00,1679,9,2,7,west,4
16980,2025-05-16 00:00:00-07:00,7003,45,17,6,east,56
16981,2025-06-15 00:00:00-07:00,6176,44,15,7,south,52
16982,2025-06-12 00:00:00-07:00,3821,37,2,14,north,25
16983,2025-06-15 00:00:00-07:00,4572,46,12,8,east,50
16984,2025-06-27 00:00:00-07:00,9400,83,10,0,south,93
16985,2025-05-31 00:00:00-07:00,39,56,18,3,south,71
16986,2025-07-04 00:00:00-07:00,6157,64,8,6,north,66
16987,2025-06-28 00:00:00-07:00,5168,63,18,11,north,70
16988,2025-06-26 00:00:00-07:00,6973,28,14,5,north,37
16989,2025-05-26 00:00:00-07:00,8827,66,3,4,north,65
16990,2025-06-06 00:00:00-07:00,5421,7,9,9,north,7
16991,2025-06-24 00:00:00-07:00,1642,74,7,11,south,70
16992,2025-06-03 00:00:00-07:00,8828,11,9,4,west,16
16993,2025-06-12 00:00:00-07:00,6205,94,15,3,east,106
16994,2025-06-05 00:00:00-07:00,6768,89,9,7,east,91
16995,2025-06-22 00:00:00-07:00,5059,0,5,5,south,0
16996,2025-05-24 00:00:00-07:00,3180,74,10,14,south,70
16997,2025-05-25 00:00:00-07:00,5647,57,17,3,south,71
16998,2025-06-04 00:00:00-07:00,8451,44,10,9,north,45
16999,2025-06-06 00:00:00-07:00,7555,89,2,0,east,91
17000,2025-05-31 00:00:00-07:00,4096,35,11,11,south,35
17001,2025-06-09 00:00:00-07:00,7520,51,18,6,north,63
17002,2025-05-27 00:00:00-07:00,7659,65,18,0,south,83
17003,2025-06-24 00:00:00-07:00,5641,68,7,14,west,61
17004,2025-05-30 00:00:00-07:00,4944,22,5,1,south,26
17005,2025-06-10 00:00:00-07:00,1131,5,1,9,west,0
17006,2025-05-27 00:00:00-07:00,428,10,0,14,north,0
17007,2025-05-08 00:00:00-07:00,5644,27,14,10,north,31
17008,2025-05-30 00:00:00-07:00,9384,17,0,9,south,8
17009,2025-05-11 00:00:00-07:00,3107,43,16,12,south,47
17010,2025-06-21 00:00:00-07:00,6670,74,11,9,west,76
17011,2025-06-07 00:00:00-07:00,4961,57,7,4,east,60
17012,2025-07-03 00:00:00-07:00,8854,23,4,14,west,13
17013,2025-07-05 00:00:00-07:00,6938,80,12,12,east,80
17014,2025-06-26 00:00:00-07:00,9638,9,2,14,east,0
17015,2025-06-24 00:00:00-07:00,2506,92,19,7,west,104
17016,2025-06-07 00:00:00-07:00,4260,80,12,10,,82
17017,2025-06-15 00:00:00-07:00,8929,91,16,2,south,105
17018,2025-05-10 00:00:00-07:00,4961,15,8,5,east,18
17019,2025-05-12 00:00:00-07:00,6139,98,19,6,east,111
17020,2025-05-19 00:00:00-07:00,6351,33,11,7,north,37
17021,2025-05-20 00:00:00-07:00,5248,18,17,10,south,25
17022,2025-05-13 00:00:00-07:00,7799,62,18,14,west,66
17023,2025-06-23 00:00:00-07:00,6248,28,14,0,south,42
17024,2025-05-09 00:00:00-07:00,2871,95,6,13,north,88
17025,2025-06-25 00:00:00-07:00,8007,5,17,7,west,15
17026,2025-06-05 00:00:00-07:00,678,62,17,7,east,72
17027,2025-06-06 00:00:00-07:00,2697,12,19,9,south,22
17028,2025-06-25 00:00:00-07:00,6393,46,9,9,east,46
17029,2025-06-03 00:00:00-07:00,8043,65,3,10,,58
17030,2025-06-11 00:00:00-07:00,5637,25,7,11,west,21
